Outlet_Id,Retail_Outlet,Zone,Town,Distributor,Route,Channel,Category,DSE,STL,Transaction_Date,Status
18451,Sagar Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Mayeepee,Medium Traditional,Mini Mart,Uday Budhathoki,Bishal Thapa,2017-05-22 06:07:00,Active
18457,Roshan Cold Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Mayeepee,Medium Traditional,Mini Mart,Uday Budhathoki,Bishal Thapa,2017-05-22 06:07:45,Active
18466,Sapkota Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Mayeepee,Medium Traditional,Mini Mart,Uday Budhathoki,Bishal Thapa,2017-05-22 06:27:59,Active
18469,New Chitwan Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Mayeepee-O,Medium Traditional,Mini Mart,Chiranjibi Karki,Bishal Thapa,2017-05-22 06:59:55,Active
18140,Samikxya Kirana Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Mayeepee,Medium Traditional,Mini Mart,Uday Budhathoki,Bishal Thapa,2017-05-22 06:36:15,Active
19280,Linda Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Mayeepee,Medium Traditional,Mini Mart,Uday Budhathoki,Bishal Thapa,2017-05-22 06:37:27,Active
22472,Aditya Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Mayeepee,Medium Traditional,Mini Mart,Uday Budhathoki,Bishal Thapa,2017-05-22 06:55:38,Active
19338,Kanchan Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Mayeepee,Large A Traditional,Traditional,Uday Budhathoki,Bishal Thapa,2017-05-22 07:28:03,Active
19343,Devkota Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Mayeepee,Medium Traditional,Mini Mart,Uday Budhathoki,Bishal Thapa,2017-05-22 06:54:16,Active
19359,Aryal Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Mayeepee,Medium Traditional,Mini Mart,Uday Budhathoki,Bishal Thapa,2017-05-22 06:59:58,Active
19417,Neupane Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Mayeepee,Medium Traditional,Mini Mart,Uday Budhathoki,Bishal Thapa,2017-05-22 07:16:48,Active
22474,Gandaki Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Mayeepee,Medium Traditional,Mini Mart,Uday Budhathoki,Bishal Thapa,2017-05-15 08:35:01,Active
19134,Om Santi Traders,Kathmandu,Samakhusi,Om Devaya Trade Concern,Mayeepee,Medium Traditional,Mini Mart,Uday Budhathoki,Bishal Thapa,2017-05-22 07:16:03,Active
19194,Shrestha Cold Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Mayeepee,Medium Traditional,Mini Mart,Uday Budhathoki,Bishal Thapa,2017-05-22 07:19:46,Active
18410,Mahendra Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Mayeepee,Medium Traditional,Mini Mart,Uday Budhathoki,Bishal Thapa,2017-05-22 06:56:25,Active
18735,Ashwin Kirana Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Mitranagar,Medium Traditional,Mini Mart,Kabi Raj Pudasaini,Bishal Thapa,2017-05-15 07:11:04,Active
18547,Gorkha Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Mitranagar,Medium Traditional,Mini Mart,Kabi Raj Pudasaini,Bishal Thapa,2017-05-22 04:58:34,Active
19124,Sukrit Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Mitranagar,Medium Traditional,Mini Mart,Kabi Raj Pudasaini,Bishal Thapa,2017-05-15 06:53:57,Active
18738,Nituj Kirana Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Mitranagar,Small A Traditional,Beauty,Kabi Raj Pudasaini,Bishal Thapa,2017-05-22 04:41:36,Active
18295,Denish Cold Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Mitranagar,Medium Traditional,Mini Mart,Kabi Raj Pudasaini,Bishal Thapa,2017-05-22 04:41:36,Active
18351,J B Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Mitranagar,Medium Traditional,Mini Mart,Kabi Raj Pudasaini,Bishal Thapa,2017-05-22 04:58:34,Active
18565,Nagarik Bazar,Kathmandu,Samakhusi,Om Devaya Trade Concern,Mitranagar,Large A Traditional,Traditional,Kabi Raj Pudasaini,Bishal Thapa,2017-05-22 05:09:48,Active
18392,Khadka Khadha Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,RaniBari-I,Medium Traditional,Mini Mart,Bishal Khanal,Bishal Thapa,2017-05-17 06:29:31,Active
18631,Lamichhane Kirana,Kathmandu,Samakhusi,Om Devaya Trade Concern,Mitranagar,Medium Traditional,Mini Mart,Kabi Raj Pudasaini,Bishal Thapa,2017-05-22 04:58:34,Active
18402,Pandey Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Mitranagar,Medium Traditional,Mini Mart,Kabi Raj Pudasaini,Bishal Thapa,2017-05-22 05:55:23,Active
19182,Dhulagiri Parbat Kirana Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Mitranagar,Medium Traditional,Mini Mart,Kabi Raj Pudasaini,Bishal Thapa,2017-04-17 17:45:25,Active
19360,Bherahawa Khadhya Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Mitranagar,Large A Traditional,Traditional,Kabi Raj Pudasaini,Bishal Thapa,2017-04-17 17:42:25,Active
19362,Gurung Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Mitranagar,Large A Traditional,Traditional,Kabi Raj Pudasaini,Bishal Thapa,2017-05-22 06:46:18,Active
19256,Bishnu Cold Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Mitranagar,Medium Traditional,Mini Mart,Kabi Raj Pudasaini,Bishal Thapa,2017-05-22 05:15:47,Active
19347,Chandra Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Mitranagar,Medium Traditional,Mini Mart,Kabi Raj Pudasaini,Bishal Thapa,2017-05-22 05:45:14,Active
19353,Rejina Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Mitranagar,Medium Traditional,Mini Mart,Kabi Raj Pudasaini,Bishal Thapa,2017-05-22 05:19:14,Active
19435,Prem Cold Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Mitranagar,Medium Traditional,Mini Mart,Kabi Raj Pudasaini,Bishal Thapa,2017-04-17 17:30:46,Active
19010,Bhatta Khadha Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Gongabu,Large A Traditional,Traditional,Bashu Dev Phuyal,Bishal Thapa,2017-04-17 19:06:38,Active
19705,Gongabu Brothers Treders,Kathmandu,Samakhusi,Om Devaya Trade Concern,Gongabu,Large A Traditional,Traditional,Bashu Dev Phuyal,Bishal Thapa,2017-05-22 07:18:01,Active
20748,New Face To Face Store,Kathmandu,Tahachal,Amazon Distributors Tahachal,Ganabhal,Large A Traditional,Traditional,Santosh Basnet,Deepak Baral,2017-05-09 16:33:56,Active
19244,ABC Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Gongabu,Large A Traditional,Traditional,Bashu Dev Phuyal,Bishal Thapa,2017-05-08 20:47:48,Active
18024,Syangjali Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Samakhusi,Large A Traditional,Traditional,Bashu Dev Phuyal,Bishal Thapa,2017-05-16 06:55:46,Active
19560,Bimal Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Samakhusi,Large A Traditional,Traditional,Bashu Dev Phuyal,Bishal Thapa,2017-05-16 06:15:37,Active
18208,Renjal Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Samakhusi,Large A Traditional,Traditional,Bashu Dev Phuyal,Bishal Thapa,2017-04-04 18:58:41,Active
18285,Ab Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Samakhusi,Large A Traditional,Traditional,Bashu Dev Phuyal,Bishal Thapa,2017-05-02 15:05:51,Active
17878,Nirjala Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Samakhusi,Large A Traditional,Traditional,Bashu Dev Phuyal,Bishal Thapa,2017-04-11 17:40:17,Active
18006,Upreti Verities,Kathmandu,Samakhusi,Om Devaya Trade Concern,Samakhusi,Large A Traditional,Traditional,Bashu Dev Phuyal,Bishal Thapa,2017-05-02 18:21:03,Active
17845,D.r Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Samakhusi-a,Medium Traditional,Mini Mart,Uday Budhathoki,Bishal Thapa,2017-05-16 05:54:25,Active
17871,Unika Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Samakhusi-a,Medium Traditional,Mini Mart,Uday Budhathoki,Bishal Thapa,2017-05-16 05:55:31,Active
17883,Bindhyabasini Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Samakhusi-a,Large A Traditional,Traditional,Uday Budhathoki,Bishal Thapa,2017-05-16 06:26:58,Active
17892,New Dhadhing Kirana Pasal(no Interste),Kathmandu,Samakhusi,Om Devaya Trade Concern,Samakhusi-a,Medium Traditional,Mini Mart,Uday Budhathoki,Bishal Thapa,2017-05-02 16:39:57,Active
17906,R.s Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Samakhusi-I,Medium Traditional,Mini Mart,Avinash Chaudhary,Bishal Thapa,2017-05-16 07:43:08,Active
21973,Chauhan Traders,Kathmandu,Tahachal,Amazon Distributors Tahachal,Pako,Large A Traditional,Traditional,Hari Babu,Deepak Baral,2017-05-17 08:55:13,Active
17961,Kalika Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Samakhusi-a,Medium Traditional,Mini Mart,Uday Budhathoki,Bishal Thapa,2017-05-16 06:36:59,Active
21974,Fruit  Products rabin raj,Kathmandu,Tahachal,Amazon Distributors Tahachal,Pako,Large A Traditional,Traditional,Hari Babu,Deepak Baral,2017-03-08 19:22:07,Active
17963,L.B Khadhyana Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Samakhusi-a,Large A Traditional,Traditional,Uday Budhathoki,Bishal Thapa,2017-05-02 18:05:37,Active
17988,S.s Family Mart,Kathmandu,Samakhusi,Om Devaya Trade Concern,Samakhusi-a,Medium Traditional,Mini Mart,Uday Budhathoki,Bishal Thapa,2017-03-14 17:31:02,Active
17984,R Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Samakhusi-a,Medium Traditional,Mini Mart,Uday Budhathoki,Bishal Thapa,2017-05-16 07:21:15,Active
17982,Esan Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Samakhusi-a,Medium Traditional,Mini Mart,Uday Budhathoki,Bishal Thapa,2017-05-02 18:06:58,Active
17974,Riya Masala And Khadya,Kathmandu,Samakhusi,Om Devaya Trade Concern,Samakhusi-a,Medium Traditional,Mini Mart,Uday Budhathoki,Bishal Thapa,2017-05-16 07:19:08,Active
18017,Rajesh Cold Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Samakhusi-a,Medium Traditional,Mini Mart,Uday Budhathoki,Bishal Thapa,2017-05-16 08:10:38,Active
18359,Js Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Samakhusi-a,Large A Traditional,Traditional,Uday Budhathoki,Bishal Thapa,2017-05-02 17:40:26,Active
18726,LN Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Samakhusi-a,Medium Traditional,Mini Mart,Uday Budhathoki,Bishal Thapa,2017-05-16 08:08:53,Active
17902,Gorkhali Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Samakhusi-a,Medium Traditional,Mini Mart,Uday Budhathoki,Bishal Thapa,2017-05-16 06:22:00,Active
17781,Ss Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Samakhusi-a,Medium Traditional,Mini Mart,Uday Budhathoki,Bishal Thapa,2017-05-16 08:10:05,Active
18868,Srijana Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganesthan-A,Large A Traditional,Traditional,Kabi Raj Pudasaini,Bishal Thapa,2017-05-16 05:04:07,Active
18902,Gupteswor Mahadev Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganesthan-A,Large A Traditional,Traditional,Kabi Raj Pudasaini,Bishal Thapa,2017-05-16 08:49:24,Active
18806,Laxmi Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganesthan-A,Large A Traditional,Traditional,Kabi Raj Pudasaini,Bishal Thapa,2017-05-16 08:49:24,Active
18770,New Deurali Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganesthan-A,Large A Traditional,Traditional,Kabi Raj Pudasaini,Bishal Thapa,2017-05-16 05:28:25,Active
19302,Dhaulagiri Interprisess,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganesthan-A,Medium Traditional,Mini Mart,Kabi Raj Pudasaini,Bishal Thapa,2017-04-04 17:31:41,Active
19144,Shreshma interprises,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganesthan-A,Medium Traditional,Mini Mart,Kabi Raj Pudasaini,Bishal Thapa,2017-04-18 17:46:15,Active
19589,Rajan Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganesthan-A,Medium Traditional,Mini Mart,Kabi Raj Pudasaini,Bishal Thapa,2017-05-16 06:06:36,Active
19165,Rigam Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganesthan-A,Medium Traditional,Mini Mart,Kabi Raj Pudasaini,Bishal Thapa,2017-05-09 18:38:05,Active
19199,Arbindra Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganesthan-A,Medium Traditional,Mini Mart,Kabi Raj Pudasaini,Bishal Thapa,2017-05-09 18:39:43,Active
19254,Dhading Kirana Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganesthan-A,Large A Traditional,Traditional,Kabi Raj Pudasaini,Bishal Thapa,2017-05-16 08:50:36,Active
19511,K D Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganesthan-A,Medium Traditional,Mini Mart,Kabi Raj Pudasaini,Bishal Thapa,2017-05-09 18:36:49,Active
19282,Rajendra Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganesthan-A,Medium Traditional,Mini Mart,Kabi Raj Pudasaini,Bishal Thapa,2017-04-18 18:25:15,Active
19473,Dhading Sunaula Kirana Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganeshsthan-M,Medium Traditional,Mini Mart,Chiranjibi Karki,Bishal Thapa,2017-05-03 17:22:22,Active
5336,Bijaya Store,Valley,Patan,Amazon Distributors Patan,Mangal Bazar A,Large A Traditional,Traditional,Gopal Maharjan,Laxman Maharjan,2017-05-19 10:02:56,Active
5728,Nation store(lakhe store),Valley,Patan,Amazon Distributors Patan,Mangal Bazar A,Large A Traditional,Traditional,Gopal Maharjan,Laxman Maharjan,2017-05-19 08:38:27,Active
6006,Sajana Cold Store,Valley,Patan,Amazon Distributors Patan,Mangal Bazar A,Large A Traditional,Traditional,Gopal Maharjan,Laxman Maharjan,2017-05-19 11:23:30,Active
8437,Maskey  and  Brothers,Valley,Patan,Amazon Distributors Patan,Mangal Bazar A,Large A Traditional,Traditional,Gopal Maharjan,Laxman Maharjan,2017-05-05 17:34:28,Active
8436,Amir Maskey Store,Valley,Patan,Amazon Distributors Patan,Gahabal dhougal U,Small A Traditional,Beauty,Umesh Prasad Bhatt,Laxman Maharjan,2016-11-11 18:56:38,Active
5337,Mukunda Store(unknown),Valley,Patan,Amazon Distributors Patan,Mangal Bazar A,Large A Traditional,Traditional,Gopal Maharjan,Laxman Maharjan,2017-05-12 16:36:15,Active
8119,Anmol Store,Valley,Patan,Amazon Distributors Patan,Bhaisepati B,Large A Traditional,Traditional,Sriram Bhandari,Laxman Maharjan,2017-05-21 07:22:55,Active
8124,Deepak Store,Valley,Patan,Amazon Distributors Patan,Bhaisepati B,Medium Traditional,Mini Mart,Sriram Bhandari,Laxman Maharjan,2017-05-07 18:18:06,Active
8126,Dhananjaya Traders  and  Suppliers,Valley,Patan,Amazon Distributors Patan,Bhaisepati B,Large A Traditional,Traditional,Sriram Bhandari,Laxman Maharjan,2017-05-21 06:58:16,Active
8198,New A.R. Store,Valley,Patan,Amazon Distributors Patan,Bhaisepati B,Medium Traditional,Mini Mart,Sriram Bhandari,Laxman Maharjan,2017-05-21 06:29:51,Active
8274,Bhandari Traders,Valley,Patan,Amazon Distributors Patan,Bhaisepati B,Large A Traditional,Traditional,Sriram Bhandari,Laxman Maharjan,2017-05-07 20:00:46,Active
8292,Santosh  Khade Store,Valley,Patan,Amazon Distributors Patan,Bhaisepati B,Large A Traditional,Traditional,Sriram Bhandari,Laxman Maharjan,2017-04-09 19:15:49,Active
8288,Pabitra Raj Store,Valley,Patan,Amazon Distributors Patan,Bhaisepati B,Medium Traditional,Mini Mart,Sriram Bhandari,Laxman Maharjan,2017-05-15 11:11:07,Active
8083,Aayush Store,Valley,Patan,Amazon Distributors Patan,Bhaisepati B,Medium Traditional,Mini Mart,Sriram Bhandari,Laxman Maharjan,2017-05-21 07:30:00,Active
8763,Shree Ram Store,Valley,Patan,Amazon Distributors Patan,Bhaisepati B,Large A Traditional,Traditional,Sriram Bhandari,Laxman Maharjan,2017-04-16 20:18:54,Active
8123,Bijan Store,Valley,Patan,Amazon Distributors Patan,Bhaisepati B,Medium Traditional,Mini Mart,Sriram Bhandari,Laxman Maharjan,2017-05-21 06:13:19,Active
8206,Sharmila Cold Store,Valley,Patan,Amazon Distributors Patan,Bhaisipati D,Small A Traditional,Beauty,Direndra Shah,Laxman Maharjan,2016-12-21 20:58:07,Active
18887,Chandan Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganesthan-A,Large A Traditional,Traditional,Kabi Raj Pudasaini,Bishal Thapa,2017-05-02 17:53:51,Active
18769,Merry Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ganesthan-A,Medium Traditional,Mini Mart,Kabi Raj Pudasaini,Bishal Thapa,2017-05-16 05:39:02,Active
19635,Nirmala Khaddya Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Bus Park[Goungabu],Medium Traditional,Mini Mart,Uday Budhathoki,Bishal Thapa,2017-05-19 06:50:23,Active
6416,Sharma Store,Valley,Thecho,Youbik Trade,Sanepa Y,Large A Traditional,Traditional,Bikash Maharjan,Laxman Maharjan,2017-05-15 11:34:32,Active
7360,Tulsi Store,Valley,Patan,Amazon Distributors Patan,Bhanimandal B,Medium Traditional,Mini Mart,Sudarshan Joshi,Laxman Maharjan,2017-05-21 06:24:31,Active
7845,Gulmeli Pasal,Valley,Patan,Amazon Distributors Patan,Bhanimandal B,Large A Traditional,Traditional,Sudarshan Joshi,Laxman Maharjan,2017-05-21 05:39:18,Active
7161,Aryal Store,Valley,Patan,Amazon Distributors Patan,Bhanimandal B,Medium Traditional,Mini Mart,Sudarshan Joshi,Laxman Maharjan,2017-04-30 17:28:22,Active
7319,Acharya Store,Valley,Patan,Amazon Distributors Patan,Bhanimandal B,Medium Traditional,Mini Mart,Sudarshan Joshi,Laxman Maharjan,2017-05-21 05:58:48,Active
7384,Baldevi Clod Store,Valley,Patan,Amazon Distributors Patan,Dhobighat S,Medium Traditional,Mini Mart,Suresh Gothe,Laxman Maharjan,2017-05-18 06:25:17,Active
7838,Jamuna Cold Store,Valley,Patan,Amazon Distributors Patan,Bhanimandal B,Medium Traditional,Mini Mart,Sudarshan Joshi,Laxman Maharjan,2016-12-18 16:15:07,Active
8721,Pradhan Store,Valley,Patan,Amazon Distributors Patan,Nayabato Jhamasikhel D,Small A Traditional,Beauty,Direndra Shah,Laxman Maharjan,2016-12-08 17:08:08,Active
18205,Om Mart,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ranibari,Large A Traditional,Traditional,Bashu Dev Phuyal,Bishal Thapa,2017-01-11 16:50:18,Active
7848,Om S.R Store,Valley,Patan,Amazon Distributors Patan,Nayabato Jhamasikhel D,Small A Traditional,Beauty,Direndra Shah,Laxman Maharjan,2016-12-08 17:33:22,Active
17886,Ajima Mini Mart,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ranibari,Large A Traditional,Traditional,Bashu Dev Phuyal,Bishal Thapa,2017-05-17 05:32:06,Active
19020,New Brothers Verities Traders,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ranibari,Large A Traditional,Traditional,Bashu Dev Phuyal,Bishal Thapa,2017-05-17 05:43:10,Active
7965,Onjal Store,Valley,Patan,Amazon Distributors Patan,Nakhu B,Large A Traditional,Traditional,Dinprasad Subedi,Laxman Maharjan,2017-05-21 08:03:28,Active
7966,Saibu Khaddya Store,Valley,Patan,Amazon Distributors Patan,Nakhu B,Large A Traditional,Traditional,Dinprasad Subedi,Laxman Maharjan,2017-05-21 07:33:45,Active
7969,Dahal Store,Valley,Patan,Amazon Distributors Patan,Nakhu B,Large A Traditional,Traditional,Dinprasad Subedi,Laxman Maharjan,2017-05-21 09:31:45,Active
7897,Anu Cold Store,Valley,Patan,Amazon Distributors Patan,Nakhu B,Medium Traditional,Mini Mart,Dinprasad Subedi,Laxman Maharjan,2017-05-21 10:07:21,Active
7978,Tej Store,Valley,Patan,Amazon Distributors Patan,Nakhu B,Small A Traditional,Beauty,Dinprasad Subedi,Laxman Maharjan,2017-05-21 07:36:28,Active
7780,Surya Store,Valley,Patan,Amazon Distributors Patan,Nakhu B,Large A Traditional,Traditional,Dinprasad Subedi,Laxman Maharjan,2017-04-30 20:52:38,Active
7929,Rai Store,Valley,Patan,Amazon Distributors Patan,Nakhu B,Large A Traditional,Traditional,Dinprasad Subedi,Laxman Maharjan,2017-05-21 10:05:20,Active
8043,Nabin Store,Valley,Patan,Amazon Distributors Patan,Nakhu B,Medium Traditional,Mini Mart,Dinprasad Subedi,Laxman Maharjan,2017-05-21 09:28:47,Active
6578,B M Store,Valley,Patan,Amazon Distributors Patan,Nakhu B,Medium Traditional,Mini Mart,Dinprasad Subedi,Laxman Maharjan,2017-04-30 20:44:09,Active
7770,Shree R  R Khadya Store,Valley,Patan,Amazon Distributors Patan,Nakhu B,Medium Traditional,Mini Mart,Dinprasad Subedi,Laxman Maharjan,2017-05-07 17:41:11,Active
6560,Adhikari Store,Valley,Patan,Amazon Distributors Patan,Nakhu B,Medium Traditional,Mini Mart,Dinprasad Subedi,Laxman Maharjan,2017-03-19 21:16:07,Active
17859,Rani Devi Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ranibari-A,Medium Traditional,Mini Mart,Uday Budhathoki,Bishal Thapa,2017-05-17 05:26:50,Active
17909,New Binit Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ranibari-A,Medium Traditional,Mini Mart,Uday Budhathoki,Bishal Thapa,2017-05-17 05:18:59,Active
17928,New Sulav Kirana Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ranibari-A,Large A Traditional,Traditional,Uday Budhathoki,Bishal Thapa,2017-05-17 05:24:09,Active
18109,New Marsyandi Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ranibari-A,Large A Traditional,Traditional,Uday Budhathoki,Bishal Thapa,2017-05-17 05:35:40,Active
18123,Gulmeli Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ranibari-A,Large A Traditional,Traditional,Uday Budhathoki,Bishal Thapa,2017-05-17 05:46:06,Active
6967,Kirateshwor Store,Valley,Patan,Amazon Distributors Patan,Nakhu B,Medium Traditional,Mini Mart,Dinprasad Subedi,Laxman Maharjan,2017-05-21 05:30:25,Active
6968,Binod Store,Valley,Patan,Amazon Distributors Patan,Nakhu B,Small A Traditional,Beauty,Dinprasad Subedi,Laxman Maharjan,2017-05-21 05:33:17,Active
19118,Devkota Store,Kathmandu,Samakhusi,Om Devaya Trade Concern,Ranibari-A,Medium Traditional,Mini Mart,Uday Budhathoki,Bishal Thapa,2017-05-17 06:31:52,Active
